  x_AR	                    x_MA
  -3.3447466907229053e+00  -2.2234122582841298e+00
  -1.9548492235241919e+00  -3.6349284754835365e-01
   9.6510488484830570e-01   1.2753034895931479e+00
   1.2059073804178879e+00   1.4171015790793311e+00
   1.9726368265059133e+00   9.0367240994710540e-01
   1.5968073493063974e+00   4.5991053742832955e-01
   1.3692680784268050e+00  -5.9012110422550987e-02
  -1.0813978534852007e+00  -1.2405035252282410e+00
  -1.5821630801593409e+00  -1.3881844479804069e+00
  -6.9579914942446708e-01   3.5120495386325945e-02
  -8.6706546137238838e-01  -3.3216096445733073e-01
   1.7338282544376526e-01   7.8218772797815173e-01
  -1.0764417523577448e+00  -5.9154872699851657e-01
  -7.6856631177752632e-01  -9.4861680057424402e-01
  -1.5386252993315392e+00  -8.0833745439515814e-01
   9.0951834684856347e-01   5.1859314631628128e-01
  -1.3811083256867147e+00  -7.0712389111084462e-01
   5.7997732399217697e-02  -2.7246165678020801e-01
  -2.1516938022520784e+00  -1.2164344081294589e+00
  -1.1184004739368932e-01  -7.2506458264057716e-01
  -1.1748385281194655e+00   1.5166481422366151e-02
   4.3749214782571111e-01  -1.5542033936707972e-01
  -1.7438165381641295e+00  -7.8994943955167263e-01
  -4.2318262161766679e-01  -8.2784854712631872e-01
  -9.0201794435577676e-01  -2.1540910031677063e-01
   8.3379365396041993e-01   2.8482343762265888e-01
   1.4730323651958546e+00   1.6023867791075597e+00
   2.1218801943131211e+00   1.0262171453721147e+00
  -1.7736750280016778e-01  -5.6542838577353405e-01
  -6.5798253014402375e-01  -1.0444405301011124e+00
   5.6854383498330330e-01   5.2043148892124991e-01
  -1.4315335088553562e+00  -1.1753727790652242e+00
  -2.5015114799690479e+00  -1.4912382432724347e+00
  -2.5395089602473098e+00  -1.1988931382739838e+00
  -5.3002478535578501e-01  -2.9141523196808539e-01
  -1.5626976001450781e+00  -4.3621254857304875e-01
  -1.8249009432538699e+00  -1.3087334669056112e+00
  -1.6086624313565152e+00  -9.3860596183452016e-01
   3.7950026834083650e-01   5.8923443588899171e-02
  -1.7826696662399044e+00  -1.2552602104460928e+00
   1.5466598609835525e-01   4.1218304190165977e-02
  -1.9698283520340938e+00  -1.3882595615174405e+00
   1.2418292618441384e+00   3.5918297101258201e-01
  -1.4238819319518892e+00  -3.7465546027349750e-01
  -2.0646224544180347e-01  -1.0967615507930648e+00
  -9.2887252321550906e-01   1.8969419180780525e-01
   7.3280422467385031e-02  -7.9174674134369827e-01
   1.8917337509581689e-01   7.9850460868496487e-01
   1.2933349726250805e+00   7.2739039259651483e-01
   2.2877755139317264e+00   1.6060932679179722e+00
   1.5210199097850636e+00   7.0965382515651709e-01
  -3.6577761903414308e-01  -9.2620037332492056e-01
   1.5463240569720709e+00   1.1253371233401483e+00
  -4.8543107558213505e-02  -2.5675575031766434e-01
  -1.8187256903570465e-01  -2.0523198922407063e-01
  -3.8983348986846289e-01   4.8442890746669948e-01
   2.3218269314901065e+00   1.4268824451457971e+00
   2.8925572776646171e+00   2.6155936423805226e+00
   1.4076884863841059e+00   4.7645306914184576e-01
  -2.4407585880285609e-01  -5.8311129583107157e-01
  -1.2666908825863850e+00  -1.4320075247561397e+00
  -1.5566147237146333e-01   2.2876465439497146e-02
  -2.1741518033175189e+00  -9.9854687183862878e-01
  -2.2117603591900528e+00  -1.2770077056155145e+00
  -1.9952169182620549e+00  -5.9791353335337094e-01
  -3.2439727984611261e-01  -2.3879322200228079e-01
  -1.5052451554999329e+00  -5.5821719371452927e-01
  -1.1056101247673440e+00  -9.3062415607407978e-01
  -1.0097509113574290e+00  -6.3028454540689516e-01
  -1.6206577514071360e-01  -4.5672480093409135e-01
  -6.5121627809469995e-01  -2.9080196350516413e-01
   1.5456086285342074e+00   1.0681469584818990e+00
   6.7502894046588791e-01   3.3118366688315359e-01
   1.6766083465789412e+00   6.8499102637460985e-01
   8.4250924868401711e-01   6.2853077030162696e-01
   7.6487016829843668e-01  -2.9290979377642540e-01
  -1.6541585762247129e+00  -1.1342539896651440e+00
  -7.1624928153963041e-02  -1.1192512360753994e-01
  -2.6751801798980512e+00  -1.5712842525805462e+00
  -5.4704723078858830e-01  -2.2859884182045595e-01
  -8.5988736442092839e-01   4.7227767369284618e-01
   1.3730836631055161e+00   5.5452752664598681e-01
  -4.2933800983565445e-02   5.6385390634799137e-01
   9.8743588051538911e-01  -7.4113837923690667e-02
   1.8692027995701264e+00   1.4914077303095523e+00
   1.1249656579949912e+00   6.0813263002561249e-02
   2.5289895552745389e+00   1.8787512998317759e+00
   5.9314882162179572e-01   1.4262294281439020e-01
   2.1169444409364084e+00   9.2755757601909727e-01
   6.6659214727418803e-01   9.4752666538304309e-01
   8.3781080222203652e-02  -7.6455597343757820e-01
  -3.3019260407630568e+00  -1.8597139823569577e+00
  -1.6229507661267060e+00  -1.1894012203161823e+00
  -1.2053467542379934e+00   1.8441250935083342e-01
  -6.9770081936135586e-01  -2.5217006293707322e-01
  -9.6887663342104713e-01   1.2642017270459696e-01
  -9.7045093367016791e-02  -3.4821065008486218e-01
  -1.0117041069978014e+00  -9.6571883747219056e-01
   6.5897725832470233e-01   4.6424682551069563e-01
   7.3152932606979471e-01   5.8052538418571897e-01
   6.9495048663552250e-01   9.1622855497222669e-03
  -1.1276681879090935e+00  -8.4232208757379279e-01
   6.2630407530279852e-01   1.2646761322008909e-01
   6.4224334759510815e-01   6.5885963415020465e-01
   4.7967992081821126e-01   1.1985904888633542e-01
  -1.4987553048376250e+00  -8.5544785880156016e-01
  -7.0756777339693966e-01  -8.2585059269773820e-01
  -1.9899399142477048e+00  -1.2259568390091884e+00
  -1.5255118355572854e+00  -9.6981238034011541e-01
  -6.0369940328677218e-01   3.9761787312554775e-01
   8.6178717552262296e-01   6.1117111980312444e-01
   4.6095118595882828e-01   4.6072419352741506e-01
   1.0708450409559955e+00   4.8538369934440517e-01
   7.9380160615181461e-01   1.6888596307531084e-01
   9.5447450552874069e-02  -4.9383001415205474e-01
  -7.6229799026588857e-02  -4.6548754058667374e-02
  -6.1707938438769872e-01  -5.4721357767887169e-01
   1.5991432939803174e-01   2.5433210856547217e-01
   5.2193496593059130e-01   7.7055646204928330e-01
   4.2487191042505701e-02  -1.2637838964379355e-01
  -1.5243441330532054e-01  -5.0706517549711262e-03
  -1.6625392728844457e-01  -2.4925371925006440e-01
  -6.4646089525106129e-02  -1.2023867139478928e-01
  -2.5995874869417768e-01  -2.2331275418652180e-02
   1.1990276926352825e+00   9.9816480597851731e-01
   1.6447933414896543e-01   6.9995210340936392e-02
   2.0292119558902222e+00   1.3231871295293223e+00
   9.1269260449466239e-01   7.1692826301830859e-01
   1.5126115468064456e+00   3.5220497907796777e-01
   7.3752406764608147e-01   8.4949826490498759e-01
   2.3587967990090171e+00   1.1861130184215274e+00
   4.4786164994395250e-02   1.3737375459928289e-01
   3.7781527456992370e-01  -6.0411930403118159e-02
   7.9043260569141571e-01   1.0614647703738231e+00
   7.8056376440447428e-01   1.9470126837715912e-01
  -9.9713788652386204e-01  -3.7372276111220182e-01
  -1.9503256263523794e-01  -2.8080352041193427e-02
   9.0107923844865578e-01   8.4774234535096793e-01
   1.4512666387417379e+00   1.1365642224292232e+00
   1.2118336822716929e+00   1.0537708126326986e+00
   8.4207954277698360e-01   2.5094316701674774e-01
   1.2534387419326121e+00   5.7905003868813543e-01
   1.1447645358666887e+00   7.2280822498510600e-01
   1.5002200773317881e-01  -8.9638919999313837e-02
   2.3170369091505644e-01   2.9374180148135010e-01
  -1.2117991026373673e+00  -9.3534129166945668e-01
  -5.6023381441770359e-01  -2.7966488077213891e-01
  -4.0247343425447868e-01   3.2628918257914957e-01
   5.7327587543749603e-01   4.2437467170532966e-01
   3.1989317459945085e-02   4.0188381163154580e-01
  -1.5404008657384449e-01  -4.3037492407084416e-01
  -5.3675769618112712e-02  -4.7638489254989917e-02
  -2.3038628906987507e-01  -3.5330662849479533e-01
  -6.7185941208403555e-01  -4.5655477640264264e-01
   1.6936748786902073e-01   3.3767707866150121e-01
  -1.1389414451260688e-01  -9.5029853576661188e-02
  -7.6231226190748902e-01  -6.4281738706911973e-01
   9.7510057919240967e-01   1.0027792535204074e+00
   4.5813835766778904e-01   1.5585088517647755e-01
   4.7951655126802417e-01   1.0960046812097371e-01
  -2.4981937168379358e+00  -1.7908361668668142e+00
  -1.9889730141514441e+00  -1.8993017727616781e+00
  -1.2114439747281021e+00  -6.3115394674957054e-02
  -1.3709538464611559e+00  -9.4686772876134850e-01
  -9.8605399144007011e-01   4.3160854406048957e-02
   1.2993223766753039e+00   1.1667777487112823e+00
   6.2986316271108889e-01   2.1650285942284825e-02
   1.2848347626949943e+00   6.8976610180069575e-01
  -3.2282588616311725e-02  -3.2853300473407021e-01
   2.7720482204815351e+00   1.4089414339727357e+00
   1.4016217573810772e+00   1.2004505721216128e+00
   1.5220472263201286e+00   3.5368536755023944e-01
   2.4590868266088357e+00   2.2618651909694463e+00
   1.3089469901701345e+00   5.3416739002221270e-02
   1.0684224174039287e+00   7.8867780979427171e-01
  -1.6890978433600873e-01   1.9656999919676114e-02
   8.4952403007015431e-01   3.1759171907311118e-01
  -5.9723740020309712e-01   1.6228097339439476e-01
  -4.4431625416220005e-01  -4.1565175812809563e-01
  -7.5690450425568312e-01   7.3089085645514862e-02
   3.0035762698246493e-01   1.4463097911091544e-01
   4.7395439433711067e-01   8.0728494147992336e-01
  -4.2546144765015248e-01  -4.9733060479111374e-01
   7.8869323690852755e-02   6.7888897862017322e-02
  -2.8337828972830215e-01  -2.8054059648462526e-01
   3.5525881671514703e-01   1.0103313897193651e-01
   1.2950616742471149e-01   4.3465250942456779e-01
   7.1332294316619438e-01   2.6153811679522271e-01
  -6.8215750017086085e-01  -4.7625344222660115e-01
  -1.5378151538714742e+00  -1.4315512469162124e+00
  -1.6059029905579267e+00  -8.8551121495930796e-01
  -1.1681550557107689e+00  -6.9352989396879205e-01
  -3.5156139668724240e-01   2.5892455765346051e-01
  -1.5472915871225623e+00  -9.2802889816079004e-01
   2.6239179389751344e-01   2.1547046564121877e-01
  -8.9248581594146292e-01  -5.8853668080028720e-01
   1.5186229967992582e+00   7.3319427264606085e-01
  -5.3803686204709111e-01  -7.5459095832055179e-02
   8.3608895068013944e-02  -8.3679617906937898e-01
  -1.4845880379276526e+00  -6.2329246488622747e-01
  -3.2978682771356271e-01  -8.2731008336447998e-01
  -1.6641727647566880e+00  -5.8276300967000982e-01
  -1.3275646278625173e+00  -1.0752379625645254e+00
  -2.1337824021976721e+00  -1.0492510529340004e+00
  -1.7288258628579087e+00  -1.3191348047206488e+00
  -2.9916892922691671e+00  -1.8046960363939337e+00
  -2.2333259768137581e+00  -1.4660961031827773e+00
   8.4371245282560747e-01   1.2783806573254044e+00
   1.2443308045628239e+00   8.3799470233971252e-01
   1.2824304869203536e+00   6.1590553862181552e-01
   2.1440047888723890e-02  -4.3277055336387649e-01
   6.7834710286945465e-01  -5.2819253721100345e-01
  -2.0447634492096731e+00  -1.6370776586849520e+00
  -2.0478891678517304e+00  -1.6384692941135737e+00
  -1.9049619096196373e+00  -5.4350650512091869e-01
  -3.7249280162495606e+00  -2.8137369655718545e+00
  -3.2668609048038038e+00  -1.4657314593560142e+00
  -2.2590578780319714e+00  -9.8132901195199151e-01
  -1.7579474281011147e+00  -1.2718940051318077e+00
  -4.9372245384974073e-01   3.2222831864875628e-01
  -5.2837720680520162e-01  -6.5150879680578389e-01
  -4.0002343561687526e-03  -4.8597628811079080e-01
  -1.4350568473448706e+00  -1.3029588216430230e+00
  -1.4179029557250167e+00  -1.5858977773875444e+00
   1.5887612824025139e+00   1.6144049295637108e+00
   2.7498733295655238e+00   1.9018880655259367e+00
   1.6063553406405426e+00   8.0210906318544639e-01
   1.6588192746290062e+00   8.8904630476396551e-01
   2.8290283537340588e-01  -7.6944031205725516e-01
  -4.0341721288752713e-01  -7.2451198012410889e-01
  -1.4012401002597010e+00  -5.7187652692153168e-01
   4.0725676385785281e-02   2.5411415626925510e-01
  -7.1758071165701343e-01   9.0266501230467505e-02
  -5.7889986335432964e-01  -3.3102311228472114e-01
   6.6535875337145467e-01   9.8837606455581506e-01
   2.9278791830319706e-01  -1.5026011847839632e-01
   4.6026242502100367e-01   2.9768081400624014e-01
  -7.7503384094760164e-01  -6.0981740277934404e-01
   1.0366065383740246e+00   4.1541601890189755e-01
   6.2799190710385289e-01   7.8151678886328002e-01
   1.9163736111621170e+00   1.0734287961638183e+00
   8.9914961427907314e-01   8.8090184215805889e-01
   1.7977398170130687e+00   6.2858123497280460e-01
   5.5949301596644962e-01   4.3949143743880520e-01
   1.0045552675097800e+00   2.7616349006013918e-01
   7.4412539027154578e-01   8.5359319228889219e-01
   5.3518840921609134e-01   1.4033197502352432e-01
  -4.4822320154505879e-01  -1.1877479276448533e-01
   1.1959384537570001e+00   1.0346134807215519e+00
  -1.3438983020192588e+00  -1.0126308871948284e+00
  -2.8254688546320750e-01  -1.9164689768907203e-01
  -2.0438778410533376e-01   5.4221061945285032e-01
   1.8708056937477073e+00   9.7900181395215224e-01
   1.3583947471809270e+00   1.5954833606708061e+00
   2.2943098740296657e+00   1.0979151385010537e+00
   4.2953968719577273e-01  -1.1213073810997761e-02
   1.0326144192660176e+00   1.2755164243187628e-01
   1.1985331612535917e+00   1.1158694512250622e+00
   2.6504409751207192e-01  -1.7944395886439540e-01
   1.4147069180657843e+00   1.4906040184229199e+00
   1.4390097290316759e+00   1.1182722406507803e+00
   1.5526220973662186e+00   7.5998320195293489e-01
   1.6531200216648123e+00   1.5248837948966458e+00
   2.3560315498778697e+00   1.2785756049890478e+00
   1.1354939848540899e+00   6.4578537213025577e-01
   9.5467556833345701e-01   5.0172458372312823e-01
  -6.1959651893585188e-01  -5.0377725151688957e-01
  -4.5919614695194971e-01  -4.1186009647396049e-01
  -4.8647194453566267e-01   2.9634925413627655e-01
  -1.1693595182844063e+00  -7.5793003182226137e-01
  -1.5293397605372236e+00  -6.1997215499391867e-01
  -2.5556984387452903e+00  -1.6742590050762920e+00
  -3.3430483189049598e+00  -2.3345301620900343e+00
  -1.0895017655232151e+00  -1.0370182861795002e-02
  -1.5687139699919337e+00  -8.4847732865004599e-01
  -2.3160319857744023e+00  -1.7069139400380420e+00
  -5.2524481336987316e-01   1.3931277109335827e-01
   1.0330921063324376e+00   3.6566653907600455e-01
   1.4405614890907277e+00   8.6763876115041527e-01
   4.9640513630650418e-01   1.4716717148071007e-01
   3.0295217815204356e-01  -5.9329563482276571e-01
   7.8107053165344675e-01   2.7960455707739212e-01
   2.5486830329576410e-01  -2.7610919730693337e-02
   4.0005600769751715e-01   3.8680002052644452e-01
   7.3286697533972411e-01   6.9558343342176898e-01
   8.3123355951629296e-01   4.2432190991864877e-01
   2.0941473783671309e+00   1.6985379301302637e+00
   1.4823470952417532e+00   8.9690782204505815e-01
  -1.7487759814260317e-01  -6.4796192230745431e-01
  -3.5886384058842169e-01  -2.1037789665189521e-01
  -1.1146602806785144e+00  -9.5523812934894892e-01
  -7.8551323585142463e-01  -2.7463506453580844e-01
  -1.8440443561131850e+00  -7.0473447691497371e-01
  -8.6538570558429329e-01  -4.7676220023222415e-01
  -6.8175628862846516e-01   4.8756087022568388e-02
   6.7204290186183213e-01   4.3431766987538012e-01
  -5.0024164850534125e-02   1.4015330769931855e-01
   3.1840169111814653e-01  -2.1170965627558930e-01
   3.8906543829633772e-01   2.4723695214235017e-01
   2.1727857903044536e+00   1.2824817800193893e+00
   1.0151385645193238e+00   6.6505583011297564e-01
   2.8396907673101519e+00   1.7575160820491555e+00
   5.8002342805962759e-01   2.1493451767091595e-01
   2.3995169403180010e+00   1.0434576076664821e+00
   2.0546732939130465e+00   1.9985946902012515e+00
   3.1951452911526950e+00   1.5582204814847520e+00
   1.1198823517701224e+00   1.1356785775576050e+00
   1.4218200097591995e+00   4.0461858001630052e-01
  -3.1346988459525776e-01  -1.3416489200267395e-01
   6.4247541265534114e-03  -1.3459571853088095e-01
   6.9232573230237904e-01   1.3201003147601731e+00
   8.4770348660223771e-01   6.9137297686541366e-01
  -7.3722406009929453e-01  -3.5400902190949879e-01
   2.4458824907583737e-01   3.0993058747192181e-01
   3.1723618985426305e-02   1.4984127285636688e-03
   4.8347858083769385e-01   3.1441590567134864e-01
  -1.8634633806521134e-01   2.4111027082201084e-01
   1.0579627799192062e+00   5.4215802733532636e-01
   8.7900451781801814e-01   7.5084857618298406e-01
   2.6523898704348725e-01  -1.6256421063123849e-01
  -1.1269199409784164e-01  -1.7942088505814340e-02
   2.0837891728608127e-01  -1.2179327425508717e-02
  -6.5550029130419896e-01  -4.8116937566002538e-01
  -9.8701690473192527e-01  -5.3204588163636035e-01
  -3.3794305519198070e-01   4.2272523799298370e-02
  -1.0977742563586206e+00  -7.8113897791947007e-01
   6.6640077216775317e-01   8.0243542553654468e-01
   2.8895882784709017e+00   2.5110656990102540e+00
   1.2999112945554239e+00   2.4902917061760108e-01
   1.5504663861101782e+00   8.9508154689997044e-01
   2.6819401644314507e+00   1.6558599483206864e+00
   1.1026948055909314e+00  -1.6625169172932630e-01
  -2.9672864644015351e-01  -1.1292386562119910e-01
  -2.8915181551378999e-01  -1.0206019816455293e-01
  -9.1623600024007357e-01  -7.9188964200829259e-01
  -1.3086867994856488e-01   5.8772410780226692e-01
  -1.5705134991031404e+00  -7.1359547258847156e-01
  -1.3602353928556870e+00  -1.0056976294740176e+00
  -1.3383644329787037e+00  -3.8161144219666182e-01
   1.4668005597800640e+00   1.1143566901459119e+00
   1.5906123470700144e+00   1.5520033028064173e+00
   2.5017382294506882e+00   1.3504105022938497e+00
   3.5483560504697484e+00   2.3998052085886736e+00
   2.9158019691510364e+00   9.9934043504765335e-01
   1.4964220272043158e+00   4.6319577421630154e-01
   1.2396924709197619e+00   6.2777284335836103e-01
   4.0470804980925645e-02  -3.1323549934418382e-01
  -2.9523050818700797e-01   6.6238951974791960e-02
  -2.6798796797690272e-01   4.2310818345403811e-01
   4.9810436568321032e-01   6.4570399283669411e-01
  -2.9174375364400074e-01   1.6759798801325601e-01
  -2.0649731706557789e-02   6.1353486460046500e-02
   1.3160076344762626e+00   1.1881011469979712e+00
   1.3211015800831780e+00   7.4569841698611450e-01
   4.1260077406429169e-01   1.5293230369239497e-01
   2.7121865078785429e-01   7.4371893372645853e-02
   7.7252671404430318e-01   3.0158952499779590e-01
   8.0981195062786715e-01   6.3026162913560246e-01
  -1.0296057268142835e+00  -7.6178260731856129e-01
   2.2331777829479535e+00   1.8982836283079543e+00
   5.9661543984785792e-01   4.7735080518790135e-01
   2.1292364915187463e+00   1.0855994843582641e+00
   1.2159497442435321e+00   1.5111780288583667e+00
   1.3815415922598611e+00  -2.2270710460996837e-01
  -1.2306566651979673e+00  -5.8788752339146266e-01
  -1.0658999569312191e+00  -1.0994989308269254e+00
  -1.2004718532281489e+00  -3.1745418516945489e-01
  -1.0501465949324618e+00  -4.9479792598735650e-01
   4.3125251238173901e-01   1.1327897276621972e+00
   8.6972520894175398e-02   1.6243171268483383e-01
   1.4748677678036468e+00   8.8911509411116163e-01
   8.1514502419612889e-03  -2.6989671603414474e-02
  -1.9449848568732009e-01  -9.4885147405957226e-01
  -1.1466733969144642e+00  -5.6305050397266454e-01
  -2.2787597925401953e-01  -4.2913340861346655e-01
  -1.0199975381474398e+00  -2.5528700263784276e-01
   2.7660249940794263e-01   3.4027039672019049e-01
   3.5396493582815625e-01   5.9082368608902813e-01
   1.6128938501155021e-01  -2.6695648755029994e-01
  -6.1330425150060175e-01  -3.9404618736490327e-01
  -4.2999864896897422e-01  -5.6867968747135722e-01
  -4.2778521347717058e-01  -2.7397762887159488e-01
   2.8282525554384186e-01   3.8781560971364176e-01
  -4.3184527978268800e-02   8.5172055161797322e-02
  -2.3569206820078503e-01  -3.0718071002996894e-01
  -8.7847044582132094e-01  -6.6073527130401155e-01
  -2.1687087413267263e+00  -1.7934911459469274e+00
  -1.3426217474713966e+00  -6.7232539471681785e-01
  -1.7425445509584754e+00  -9.0233304224062738e-01
  -6.3612013384822630e-01  -2.6249153550418380e-01
   1.1209655691161557e-01   6.6721200673791281e-01
   4.8052109144922622e-01  -3.8434060120265373e-02
  -1.8981292308675819e+00  -1.6103304777040433e+00
   3.0442595531798400e-02  -1.7657560292738275e-01
  -3.0024741390935148e+00  -2.3017576287124557e+00
  -1.4697638449771642e+00  -1.2434124130875530e+00
  -3.5908406256239638e+00  -1.5674772714287053e+00
   3.8573528749862307e-01  -3.5191100962350369e-02
  -1.2656849672304831e+00   1.8216627801739357e-01
   9.5102848627698455e-01  -6.0414736527601154e-02
   1.1325309278695852e+00   1.4620239424731143e+00
   2.9015177959679019e+00   8.8764435380117868e-01
   2.1939291817189299e+00   1.5565744906040280e+00
   2.1094169644218148e+00   6.3908217630589692e-01
   1.4264115760960310e+00   5.9173027236398312e-01
   1.1571181623914002e+00   4.3643527478153082e-01
   1.4546540835806523e+00   1.1116212244865706e+00
  -1.3365226364343175e-01  -6.7956117626745652e-02
   1.9425890996141457e+00   1.6215409530332996e+00
   8.5129122497798981e-01   9.5811918848003053e-01
   1.6371252802286906e+00   7.7070189342396966e-01
  -2.4256496037228709e-02   4.8684054255442410e-01
   1.4571811878702179e+00   4.6016851008701437e-01
   1.3738436101989329e-01   5.2386471756785769e-01
   1.7738778767506764e+00   1.0525204841385023e+00
   5.2938138811650326e-02   4.2605948452979858e-01
   4.2425953283621998e-01  -2.1163536293783702e-01
  -1.0057367163768236e+00  -3.0844770932784171e-01
   7.2264018498047955e-01   3.1188364288707987e-01
  -1.0104321550227890e+00  -2.4834056797272808e-01
   3.1664999106615321e-01   1.4566748588421016e-01
  -2.2343024327655074e+00  -1.2368523014078054e+00
  -1.6713846121611160e+00  -1.6509213392665980e+00
  -1.8460876801136581e+00  -4.6410070772609741e-01
  -1.0631427054459923e+00  -9.3010381236897588e-01
  -7.0241752427503656e-01   2.1316413646136642e-01
  -6.4438024208509992e-01  -5.2857921079878900e-01
   1.2567069347332369e+00   8.9326268961320721e-01
   1.8784062752691633e+00   1.2911654994109127e+00
   3.5145948988907230e+00   2.0095978279920623e+00
   3.1154721734711481e+00   1.9769340581053403e+00
   3.7516499734372699e+00   1.6858526431074707e+00
   3.7433252096728342e+00   2.3554299962071239e+00
   1.7494476704202073e+00   3.4151127746415122e-01
   3.0207831322319634e+00   2.1727629488236531e+00
   1.3782465485621094e+00   9.8149080629224761e-01
   2.5720681032011057e+00   1.6318420432839893e+00
   6.4373869370507875e-01   1.1912706241132027e+00
   5.1785346236503149e-01  -2.1071984706423930e-01
  -1.3822621488879512e+00  -3.2314602733783382e-01
  -6.1564707933876706e-01  -4.9547104131555042e-01
  -1.9171715779694694e+00  -6.2365509296051469e-01
  -9.0036431843986531e-01  -3.4531721165212426e-01
  -7.3783849320496497e-01   2.3077786954581517e-01
   8.5818088145204496e-01   6.0428644286549504e-01
   1.8681480867231592e+00   1.6858238192341968e+00
   1.5164210614397529e+00   5.6664849661129035e-01
  -3.4054507410314061e-01  -8.3329337996004305e-01
   8.4674152066736874e-01   3.2889270358985506e-01
   9.2008744195074627e-02  -1.2503320321165518e-01
  -9.0718330149099491e-01  -7.9181921316224813e-01
  -2.0238127054308443e+00  -9.3111209554305385e-01
  -4.8908469264151366e-01  -2.9281496775800819e-01
  -1.8705662125511697e+00  -9.7695923828857512e-01
  -1.0593796876215844e+00  -5.0370795321774608e-01
  -1.6149096728231707e+00  -6.6953009431591459e-01
  -1.4577725608616763e+00  -1.4414274343955076e+00
  -3.7208131839629939e+00  -2.3547995801347472e+00
  -1.8016520796846196e+00  -1.2456006197122740e+00
  -1.5431671809675247e+00  -5.5062450123288875e-01
  -5.2632991250997008e-01  -4.5493951413890621e-01
  -7.3081489553980983e-01  -3.3338202242715081e-02
   3.5582788642047238e+00   2.2626146645543637e+00
   1.5038170714641124e+00   6.7336203545789464e-01
   3.1095298486930818e+00   1.3029801969782286e+00
   2.3347155846276109e+00   1.6534187179926161e+00
   3.2527553210857105e+00   8.4204655557203378e-01
   1.6122716999766618e-01   2.9054588855625185e-01
   2.2889545012276744e+00   1.2224566465631628e+00
   2.0214530886444609e-01   4.4886509453941714e-01
  -1.1314587030349732e-01  -4.7758090240316703e-01
  -8.4765109614439726e-01   3.9773717503399847e-01
  -4.9092494294676875e-01  -6.1904496571853374e-01
  -6.6216992968947963e-01   1.9159679278870129e-01
  -1.2066782233694067e+00  -5.8600158651964629e-01
   5.6111907254787430e-02   2.6576853654099525e-01
  -2.0885119053188084e+00  -1.4390080186450342e+00
  -2.4990936847124240e-01  -2.2987786694180914e-01
  -5.0967133423326039e-01   2.2390160209579091e-01
  -2.0213406569508328e+00  -2.2364755704138930e+00
  -9.1274294813321988e-01   1.1935035386267641e-01
   3.7412931707770070e-01   1.8965562971297237e-01
  -9.9043027984935827e-01  -1.0195027543281754e+00
  -3.2727032168210274e-01   1.6749292754286485e-01
   2.4007783565783214e-01  -1.9184546459466711e-02
   5.8036651322697486e-01   2.0493704124601234e-02
  -3.2207307125680207e-01  -4.2303277145684076e-02
  -2.1802741970206769e+00  -2.0503263834911363e+00
  -1.0185653419209411e+00  -6.4534336522157432e-01
  -5.8196154010635393e-01  -4.0981332341678396e-02
  -8.5537311660661419e-01  -5.8918997350552982e-01
  -1.2804579807829630e+00  -4.2874610943148089e-01
  -1.4462585470600315e+00  -1.3018020547587894e+00
  -1.0772584917257164e+00  -7.5249712131929880e-01
  -1.4730286609127780e-01   1.6485501336288416e-01
   9.2054902628382979e-02   9.0293128847104442e-02
  -2.5154447028619720e-01  -2.9053093650845069e-01
   8.6238157945008942e-01   5.2435484085175343e-01
   3.6551878973339164e-01  -4.1747417164413658e-02
  -6.1164110785362302e-01  -8.3599288879822942e-01
  -1.2110237678215969e+00  -7.7999439989638930e-01
  -3.7186774371132481e-01  -3.5176463359241894e-01
  -5.4100999230521807e-02   2.6400134370316775e-01
   4.6504190821073849e-01   5.6677371813599342e-01
  -3.8308850583439141e-01  -2.7841488823345040e-01
   1.1171820789048150e+00   6.3991731711237398e-01
  -5.2454275363726610e-01  -5.0358890293766712e-01
  -1.5703629123599829e+00  -1.6218270186234498e+00
  -1.1964141916984334e+00  -3.3512207503047087e-01
  -6.2876218437840048e-01  -5.5746386804550629e-01
  -4.1169792304485486e-01   1.4173792562486709e-01
  -6.1000243686231026e-01  -1.3788120519560476e-01
  -1.8290511572834381e-01  -3.1304467044667350e-01
  -2.3033908492580452e-01  -1.9407959717468914e-01
  -5.0383968869370466e-01  -5.5970918446078000e-01
   6.4189065825199132e-01   5.9814406811147580e-01
   5.1258403835488631e-01   2.6884381074068658e-01
   1.2562730011202907e+00   7.4011013039427342e-01
   6.8505350890016725e-01   4.8920460044415659e-01
   1.6126097865440103e-01  -4.6050679483568907e-01
  -1.5197250182422064e+00  -1.1399583217621718e+00
   1.3774512265040784e-01   1.4445685800331176e-01
  -1.0352448811823516e+00  -4.0910348143063524e-01
   1.7328359742688275e+00   1.4599888303884883e+00
  -1.6168098566200406e+00  -8.0826795996657563e-01
  -7.4749086227514860e-01  -1.3272196601835866e+00
  -2.3867204249842464e+00  -9.8315846713672195e-01
  -1.3620734568834740e+00  -1.6526146346140052e+00
  -1.6499933039745120e+00  -4.0230485023258433e-02
   3.8103587808503370e-01   2.9425586087279532e-01
   1.8727922725889279e+00   1.8021130354208432e+00
  -2.1536303704670900e-01  -7.5865573610114212e-01
   8.4116263892021398e-02  -3.7412528289168695e-01
   1.6638675177212143e+00   1.1774434014220938e+00
  -3.8544626393588266e-01  -1.1052459523125970e+00
  -9.9786383800067702e-01  -4.1597567981864725e-01
  -2.2773259411013305e+00  -1.5509223239861369e+00
  -1.8453019154286099e-01  -2.4638652809427869e-01
